image_t1,image_t2,label,class_t1,class_t2
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_53.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_53.jpg,1,AnnualCrop,Residential
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_65.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_65.jpg,1,Pasture,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_30.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_30.jpg,1,Industrial,River
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_77.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_77.jpg,1,Forest,Pasture
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_57.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_57.jpg,1,Highway,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_40.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_83.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_72.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_53.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_50.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_50.jpg,1,AnnualCrop,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_38.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_38.jpg,1,Pasture,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_79.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_79.jpg,1,Industrial,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_28.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_68.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_58.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_58.jpg,1,AnnualCrop,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_69.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_69.jpg,1,Pasture,River
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_68.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_68.jpg,1,Pasture,HerbaceousVegetation
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_57.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_60.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_53.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_53.jpg,1,Highway,Residential
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_79.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_79.jpg,1,AnnualCrop,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_65.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_65.jpg,1,Highway,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_50.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_50.jpg,1,Forest,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_17.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_17.jpg,1,Residential,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_31.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_76.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_8.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_39.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_93.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_22.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_67.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_67.jpg,1,AnnualCrop,Highway
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_55.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_11.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_61.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_61.jpg,1,River,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_21.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_36.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_95.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_15.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_55.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_14.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_24.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_5.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_71.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_72.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_94.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_94.jpg,1,Residential,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_42.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_81.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_74.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_74.jpg,1,Residential,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_23.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_23.jpg,1,River,HerbaceousVegetation
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_56.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_62.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_48.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_51.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_34.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_34.jpg,1,Residential,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_81.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_81.jpg,1,AnnualCrop,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_44.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_44.jpg,1,AnnualCrop,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_68.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_68.jpg,1,River,Pasture
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_33.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_33.jpg,1,River,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_39.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_39.jpg,1,Forest,HerbaceousVegetation
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_95.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_95.jpg,1,Highway,Pasture
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_81.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_8.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_38.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_11.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_30.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_30.jpg,1,Industrial,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_96.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_36.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_22.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_95.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_55.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_75.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_30.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_30.jpg,1,Forest,Residential
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_56.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_56.jpg,1,River,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_82.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_93.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_33.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_33.jpg,1,Residential,Industrial
